Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
322.547,TraderOne,Tick,0,10,-10,110,154200,153800,-148,-14880852,496148,BREACH
322.765,TraderOne,Tick,0,10,-10,110,154200,153800,-148,-14880852,496148,BREACH
322.968,TraderOne,Tick,0,10,-10,110,154200,153800,-148,-14880852,496148,BREACH
323.234,TraderOne,Tick,0,10,-10,110,154200,153800,-148,-14880852,496148,BREACH
323.468,TraderOne,Tick,0,10,-10,110,154400,153800,-148,-14880852,496148,BREACH
323.703,TraderOne,Tick,0,10,-10,110,154400,153800,-148,-14880852,496148,BREACH
324.031,TraderOne,Tick,0,10,-10,110,154400,153800,-148,-14880852,496148,BREACH
324.25,TraderOne,Tick,0,10,-10,110,154400,153800,-148,-14880852,496148,BREACH
324.578,TraderOne,Tick,0,10,-10,110,153900,153800,-148,-14880852,498148,BREACH
324.75,TraderOne,Tick,0,10,-10,110,153900,153800,-148,-14880852,498148,BREACH
324.984,TraderOne,Tick,0,10,-10,110,153900,153800,-148,-14880852,498148,BREACH
325.297,TraderOne,Tick,0,10,-10,110,153900,153600,-148,-14880852,476148,BREACH
325.547,TraderOne,Tick,0,10,-10,110,153000,153600,-148,-14880852,482148,BREACH
325.718,TraderOne,Tick,0,10,-10,110,153000,153600,-148,-14880852,482148,BREACH
325.984,TraderOne,Tick,0,10,-10,110,153000,153600,-148,-14880852,482148,BREACH
326.218,TraderOne,Tick,0,10,-10,110,153000,153600,-148,-14880852,482148,BREACH
326.547,TraderOne,Tick,0,10,-10,110,153000,153500,-148,-14880852,472148,BREACH
326.75,TraderOne,Tick,0,10,-10,110,153000,153500,-148,-14880852,472148,BREACH
327.031,TraderOne,Tick,0,10,-10,110,153000,153400,-148,-14880852,462148,BREACH
327.234,TraderOne,Tick,0,10,-10,110,153000,153400,-148,-14880852,462148,BREACH
327.5,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
327.718,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
327.953,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
328.281,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
328.484,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
328.718,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
329.031,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
329.312,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
329.468,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
329.703,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
329.984,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
330.297,TraderOne,Tick,0,10,-10,110,152900,153400,-148,-14880852,462148,BREACH
330.515,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
330.75,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
331.047,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
331.25,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
331.484,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
331.703,TraderOne,Tick,0,10,-10,110,152800,153400,-148,-14880852,462148,BREACH
332.047,TraderOne,Tick,0,10,-10,110,152800,153400,-148,-14880852,462148,BREACH
332.234,TraderOne,Tick,0,10,-10,110,152800,153400,-148,-14880852,462148,BREACH
332.5,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
332.781,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
332.953,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
333.312,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
333.515,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
333.718,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
334.047,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
334.297,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
334.547,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
334.75,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
335.015,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
335.25,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
335.547,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
335.734,TraderOne,Tick,0,10,-10,110,152800,153200,-148,-14880852,442148,BREACH
336.015,TraderOne,Tick,0,10,-10,110,152800,153200,-148,-14880852,442148,BREACH
336.218,TraderOne,Tick,0,10,-10,110,152800,153200,-148,-14880852,442148,BREACH
336.468,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
336.75,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
336.953,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
337.265,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
337.5,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
337.765,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
338.047,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
338.218,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
338.547,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
338.75,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
339.047,TraderOne,Tick,0,10,-10,110,154000,153300,-148,-14880852,446148,BREACH
339.25,TraderOne,Tick,0,10,-10,110,154000,153300,-148,-14880852,446148,BREACH
339.515,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
339.765,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
339.968,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
340.281,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
340.515,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
340.797,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
341.0,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
341.234,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
341.5,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
341.718,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
342.047,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
342.25,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
342.515,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
342.718,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
342.953,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
343.203,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
343.531,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
343.765,TraderOne,Tick,0,10,-10,110,154100,153300,-148,-14880852,446148,BREACH
344.047,TraderOne,Tick,0,10,-10,110,152700,153300,-148,-14880852,452148,BREACH
344.25,TraderOne,Tick,0,10,-10,110,152700,153000,-148,-14880852,422148,BREACH
344.547,TraderOne,Tick,0,10,-10,110,152700,153000,-148,-14880852,422148,BREACH
344.75,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
345.015,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
345.25,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
345.515,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
345.765,TraderOne,Tick,0,10,-10,110,152500,152700,-148,-14880852,391148,BREACH
345.984,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
346.218,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
346.547,TraderOne,Tick,0,10,-10,110,153400,152600,-148,-14880852,376148,BREACH
346.812,TraderOne,Tick,0,10,-10,110,153400,152800,-148,-14880852,396148,BREACH
347.031,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
347.281,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
347.547,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
347.765,TraderOne,Tick,0,10,-10,110,152300,152700,-148,-14880852,392148,BREACH
347.984,TraderOne,Tick,0,10,-10,110,152300,152700,-148,-14880852,392148,BREACH
348.203,TraderOne,Tick,0,10,-10,110,152000,152700,-148,-14880852,392148,BREACH
348.5,TraderOne,Tick,0,10,-10,110,152000,152700,-148,-14880852,392148,BREACH
348.797,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
349.015,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
349.25,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
349.484,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
349.781,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
349.984,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
350.297,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
350.531,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
350.781,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
351.015,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
351.265,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
351.562,TraderOne,Tick,0,10,-10,110,152000,152500,-148,-14880852,372148,BREACH
351.75,TraderOne,Tick,0,10,-10,110,152700,152500,-148,-14880852,367148,BREACH
352.062,TraderOne,Tick,0,10,-10,110,152700,152300,-148,-14880852,346148,BREACH
352.265,TraderOne,Tick,0,10,-10,110,152700,152300,-148,-14880852,346148,BREACH
352.515,TraderOne,Tick,0,10,-10,110,152700,152300,-148,-14880852,346148,BREACH
352.765,TraderOne,Tick,0,10,-10,110,152700,152300,-148,-14880852,346148,BREACH
353.015,TraderOne,Tick,0,10,-10,110,152700,152300,-148,-14880852,346148,BREACH
353.312,TraderOne,Tick,0,10,-10,110,152700,152300,-148,-14880852,346148,BREACH
353.484,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
353.812,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
353.968,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
354.281,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
354.547,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
354.75,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
355.015,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
355.203,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
355.531,TraderOne,Tick,0,10,-10,110,152800,152100,-148,-14880852,326148,BREACH
355.734,TraderOne,Tick,0,10,-10,110,152800,152500,-148,-14880852,366148,BREACH
356.0,TraderOne,Tick,0,10,-10,110,152800,152500,-148,-14880852,366148,BREACH
356.25,TraderOne,Tick,0,10,-10,110,152800,152500,-148,-14880852,366148,BREACH
356.5,TraderOne,Tick,0,10,-10,110,152800,152400,-148,-14880852,356148,BREACH
356.781,TraderOne,Tick,0,10,-10,110,152800,152400,-148,-14880852,356148,BREACH
356.984,TraderOne,Tick,0,10,-10,110,152800,152400,-148,-14880852,356148,BREACH
357.265,TraderOne,Tick,0,10,-10,110,152800,152400,-148,-14880852,356148,BREACH
357.515,TraderOne,Tick,0,10,-10,110,153000,152400,-148,-14880852,356148,BREACH
357.781,TraderOne,Tick,0,10,-10,110,153000,152400,-148,-14880852,356148,BREACH
358.0,TraderOne,Tick,0,10,-10,110,153000,152400,-148,-14880852,356148,BREACH
358.203,TraderOne,Tick,0,10,-10,110,152700,152400,-148,-14880852,356148,BREACH
358.484,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
358.828,TraderOne,Tick,0,10,-10,110,152800,152100,-148,-14880852,326148,BREACH
359.062,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
359.25,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
359.5,TraderOne,Tick,0,10,-10,110,152700,152100,-148,-14880852,326148,BREACH
359.859,TraderOne,Tick,0,10,-10,110,152700,151400,-148,-14880852,256148,BREACH
360.047,TraderOne,Tick,0,10,-10,110,152100,151400,-148,-14880852,256148,BREACH
360.234,TraderOne,Tick,0,10,-10,110,152100,151400,-148,-14880852,256148,BREACH
360.515,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
360.812,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
361.015,TraderOne,Tick,0,10,-10,110,152400,152300,-148,-14880852,348148,BREACH
361.265,TraderOne,Tick,0,10,-10,110,152400,152300,-148,-14880852,348148,BREACH
361.515,TraderOne,Tick,0,10,-10,110,152400,152300,-148,-14880852,348148,BREACH
361.797,TraderOne,Tick,0,10,-10,110,152400,152300,-148,-14880852,348148,BREACH
362.047,TraderOne,Tick,0,10,-10,110,152600,152300,-148,-14880852,346148,BREACH
362.218,TraderOne,Tick,0,10,-10,110,151900,152300,-148,-14880852,352148,BREACH
362.5,TraderOne,Tick,0,10,-10,110,152500,152300,-148,-14880852,347148,BREACH
362.75,TraderOne,Tick,0,10,-10,110,152500,152100,-148,-14880852,326148,BREACH
363.047,TraderOne,Tick,0,10,-10,110,152500,152100,-148,-14880852,326148,BREACH
363.218,TraderOne,Tick,0,10,-10,110,152500,152100,-148,-14880852,326148,BREACH
363.515,TraderOne,Tick,0,10,-10,110,152500,152100,-148,-14880852,326148,BREACH
363.75,TraderOne,Tick,0,10,-10,110,152500,152100,-148,-14880852,326148,BREACH
364.0,TraderOne,Tick,0,10,-10,110,152500,152100,-148,-14880852,326148,BREACH
364.25,TraderOne,Tick,0,10,-10,110,152200,152100,-148,-14880852,328148,BREACH
364.531,TraderOne,Tick,0,10,-10,110,152200,152100,-148,-14880852,328148,BREACH
364.765,TraderOne,Tick,0,10,-10,110,151900,152100,-148,-14880852,331148,BREACH
364.968,TraderOne,Tick,0,10,-10,110,151800,152100,-148,-14880852,332148,BREACH
365.297,TraderOne,Tick,0,10,-10,110,151800,152100,-148,-14880852,332148,BREACH
365.468,TraderOne,Tick,0,10,-10,110,151800,152100,-148,-14880852,332148,BREACH
365.734,TraderOne,Tick,0,10,-10,110,151800,152100,-148,-14880852,332148,BREACH
365.953,TraderOne,Tick,0,10,-10,110,152200,152100,-148,-14880852,328148,BREACH
366.297,TraderOne,Tick,0,10,-10,110,151800,152100,-148,-14880852,332148,BREACH
366.547,TraderOne,Tick,0,10,-10,110,152000,151500,-148,-14880852,266148,BREACH
366.734,TraderOne,Tick,0,10,-10,110,152000,151500,-148,-14880852,266148,BREACH
367.0,TraderOne,Tick,0,10,-10,110,152000,151500,-148,-14880852,266148,BREACH
367.297,TraderOne,Tick,0,10,-10,110,152100,151500,-148,-14880852,266148,BREACH
367.547,TraderOne,Tick,0,10,-10,110,152100,151600,-148,-14880852,276148,BREACH
367.75,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
368.031,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
368.297,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
368.531,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
368.812,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
368.984,TraderOne,Tick,0,10,-10,110,152100,151700,-148,-14880852,286148,BREACH
369.218,TraderOne,Tick,0,10,-10,110,152100,151700,-148,-14880852,286148,BREACH
369.562,TraderOne,Tick,0,10,-10,110,152100,151700,-148,-14880852,286148,BREACH
369.781,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
370.0,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
370.218,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
370.484,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
370.781,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
371.031,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
371.234,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
371.515,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
371.734,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
371.984,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
372.297,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
372.484,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
372.765,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
372.968,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
373.218,TraderOne,Tick,0,10,-10,110,152100,152000,-148,-14880852,318148,BREACH
373.547,TraderOne,Tick,0,10,-10,110,151900,152000,-148,-14880852,320148,BREACH
373.718,TraderOne,Tick,0,10,-10,110,151900,152000,-148,-14880852,320148,BREACH
373.953,TraderOne,Tick,0,10,-10,110,151900,152000,-148,-14880852,320148,BREACH
374.297,TraderOne,Tick,0,10,-10,110,151900,152000,-148,-14880852,320148,BREACH
374.562,TraderOne,Tick,0,10,-10,110,151900,152000,-148,-14880852,320148,BREACH
374.703,TraderOne,Tick,0,10,-10,110,151900,152000,-148,-14880852,320148,BREACH
375.031,TraderOne,Tick,0,10,-10,110,151900,152000,-148,-14880852,320148,BREACH
375.265,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
375.547,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
375.734,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
376.031,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
376.25,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
376.5,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
376.765,TraderOne,Tick,0,10,-10,110,152400,152000,-148,-14880852,316148,BREACH
377.0,TraderOne,Tick,0,10,-10,110,151800,152000,-148,-14880852,321148,BREACH
377.328,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
377.562,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
377.75,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
377.953,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
378.312,TraderOne,Tick,0,10,-10,110,152800,152300,-148,-14880852,346148,BREACH
378.547,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
378.75,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
378.953,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
379.203,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
379.468,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
379.781,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
380.015,TraderOne,Tick,0,10,-10,110,151700,152300,-148,-14880852,352148,BREACH
380.297,TraderOne,Tick,0,10,-10,110,151700,152300,-148,-14880852,352148,BREACH
380.515,TraderOne,Tick,0,10,-10,110,151700,152300,-148,-14880852,352148,BREACH
380.75,TraderOne,Tick,0,10,-10,110,151600,152300,-148,-14880852,352148,BREACH
381.031,TraderOne,Tick,0,10,-10,110,151600,152300,-148,-14880852,352148,BREACH
381.265,TraderOne,Tick,0,10,-10,110,151600,152300,-148,-14880852,352148,BREACH
381.468,TraderOne,Tick,0,10,-10,110,151600,152300,-148,-14880852,352148,BREACH
381.718,TraderOne,Tick,0,10,-10,110,152900,152300,-148,-14880852,346148,BREACH
382.062,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
382.25,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
382.484,TraderOne,Tick,0,10,-10,110,151900,152500,-148,-14880852,372148,BREACH
382.765,TraderOne,Tick,0,10,-10,110,151900,152500,-148,-14880852,372148,BREACH
383.031,TraderOne,Tick,0,10,-10,110,151900,152500,-148,-14880852,372148,BREACH
383.265,TraderOne,Tick,0,10,-10,110,151900,152500,-148,-14880852,372148,BREACH
383.515,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
383.765,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
383.984,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
384.265,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
384.547,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
384.765,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
385.047,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
385.281,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
385.453,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
385.797,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
385.984,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
386.265,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
386.5,TraderOne,Tick,0,10,-10,110,151800,152500,-148,-14880852,372148,BREACH
386.75,TraderOne,Tick,0,10,-10,110,151800,152500,-148,-14880852,372148,BREACH
387.0,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
387.234,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
387.562,TraderOne,Tick,0,10,-10,110,152900,152300,-148,-14880852,346148,BREACH
387.781,TraderOne,Tick,0,10,-10,110,152900,152300,-148,-14880852,346148,BREACH
388.015,TraderOne,Tick,0,10,-10,110,152900,152300,-148,-14880852,346148,BREACH
388.265,TraderOne,Tick,0,10,-10,110,152900,152300,-148,-14880852,346148,BREACH
388.547,TraderOne,Tick,0,10,-10,110,151700,152200,-148,-14880852,342148,BREACH
388.797,TraderOne,Tick,0,10,-10,110,151700,152200,-148,-14880852,342148,BREACH
388.968,TraderOne,Tick,0,10,-10,110,151700,152200,-148,-14880852,342148,BREACH
389.25,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
389.453,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
389.765,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
389.953,TraderOne,Tick,0,10,-10,110,152900,152200,-148,-14880852,336148,BREACH
390.312,TraderOne,Tick,0,10,-10,110,152900,152200,-148,-14880852,336148,BREACH
390.468,TraderOne,Tick,0,10,-10,110,152900,152200,-148,-14880852,336148,BREACH
390.797,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
391.0,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
391.297,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
391.547,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
391.812,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
392.015,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
392.297,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
392.547,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
392.75,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
393.015,TraderOne,Tick,0,10,-10,110,152900,152100,-148,-14880852,326148,BREACH
393.297,TraderOne,Tick,0,10,-10,110,152900,152200,-148,-14880852,336148,BREACH
393.531,TraderOne,Tick,0,10,-10,110,152900,152200,-148,-14880852,336148,BREACH
393.718,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
394.047,TraderOne,Tick,0,10,-10,110,152900,152500,-148,-14880852,366148,BREACH
394.281,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
394.5,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
394.718,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
394.984,TraderOne,Tick,0,10,-10,110,152700,152400,-148,-14880852,356148,BREACH
395.281,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
395.5,TraderOne,Tick,0,10,-10,110,152900,152400,-148,-14880852,356148,BREACH
395.734,TraderOne,Tick,0,10,-10,110,152300,152300,-148,-14880852,349148,BREACH
395.968,TraderOne,Tick,0,10,-10,110,151900,152300,-148,-14880852,352148,BREACH
396.203,TraderOne,Tick,0,10,-10,110,151900,152300,-148,-14880852,352148,BREACH
396.547,TraderOne,Tick,0,10,-10,110,151900,152300,-148,-14880852,352148,BREACH
396.718,TraderOne,Tick,0,10,-10,110,151900,152300,-148,-14880852,352148,BREACH
397.0,TraderOne,Tick,0,10,-10,110,151900,151700,-148,-14880852,287148,BREACH
397.265,TraderOne,Tick,0,10,-10,110,151900,151400,-148,-14880852,256148,BREACH
397.547,TraderOne,Tick,0,10,-10,110,151900,151400,-148,-14880852,256148,BREACH
397.765,TraderOne,Tick,0,10,-10,110,151800,151400,-148,-14880852,256148,BREACH
398.015,TraderOne,Tick,0,10,-10,110,151800,151400,-148,-14880852,256148,BREACH
398.265,TraderOne,Tick,0,10,-10,110,151800,151400,-148,-14880852,256148,BREACH
398.531,TraderOne,Tick,0,10,-10,110,151600,151100,-148,-14880852,226148,BREACH
398.75,TraderOne,Tick,0,10,-10,110,151600,151100,-148,-14880852,226148,BREACH
398.984,TraderOne,Tick,0,10,-10,110,151600,151200,-148,-14880852,236148,BREACH
399.25,TraderOne,Tick,0,10,-10,110,151600,151200,-148,-14880852,236148,BREACH
399.5,TraderOne,Tick,0,10,-10,110,151600,151200,-148,-14880852,236148,BREACH
